scenario_id,family_id,terminal_state,q_code,candidate_action_label,action_sequence,parameter_policy,rationale,confidence,label_status
5e79a1caa272,F01,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
7e57bb24dfce,F01,REPAIR,,REPAIR_F01_BLQ_CMTM,parse_source -> canonicalize_blq -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""multi_with_rules""}",auto-derived per v5.1 label rules,HIGH,draft
56331962039f,F01,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
4357405c8f18,F22,REPAIR,,REPAIR_F22_BLQ_DDIVP,parse_source -> canonicalize_blq -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
8542cae7d49d,F22,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
837b4ce4bc84,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
6d09b10d28c8,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
c30571d8b293,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
2b91700106e4,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
6d8a3d344692,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
dc7705571d5a,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
bb6fa86c3a56,F01,REPAIR,,REPAIR_F01_ADA,parse_source -> adjudicate_immunogenicity_positivity -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""positivity_adjudication_rule"": ""screening_plus_confirmation""}",auto-derived per v5.1 label rules,HIGH,draft
4f9147ef6f56,F01,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
86a681aefa16,F01,REPAIR,,REPAIR_F01_ADA_CMTM,parse_source -> adjudicate_immunogenicity_positivity -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""multi_with_rules"", ""positivity_adjudication_rule"": ""screening_plus_confirmation""}",auto-derived per v5.1 label rules,HIGH,draft
f9ea7090c57f,F01,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
93ef71fde74a,F22,REPAIR,,REPAIR_F22_ADA_DDIVP,parse_source -> adjudicate_immunogenicity_positivity -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high"", ""positivity_adjudication_rule"": ""screening_plus_confirmation""}",auto-derived per v5.1 label rules,HIGH,draft
3b44759d3772,F22,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
7899972561c6,F27,AUTO,,AUTO_F27_MRNA,parse_source -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,{},auto-derived per v5.1 label rules,HIGH,draft
bdb4ac5b6a0b,F27,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
90e6591d0210,F27,REPAIR,,REPAIR_F27_CMTM,parse_source -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""multi_with_rules""}",auto-derived per v5.1 label rules,HIGH,draft
597487ac49ed,F27,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
139762434359,F27,REPAIR,,REPAIR_F27_DDIVP,parse_source -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
ca294bcccfd6,F27,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
d48883c10d0b,F27,REPAIR,,REPAIR_F27_BLQ,parse_source -> canonicalize_blq -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3""}",auto-derived per v5.1 label rules,HIGH,draft
acd66d4535a8,F27,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
9493664a6997,F27,REPAIR,,REPAIR_F27_BLQ_CMTM,parse_source -> canonicalize_blq -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""multi_with_rules""}",auto-derived per v5.1 label rules,HIGH,draft
f33ec983d2c8,F27,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
afd225945d8e,F27,REPAIR,,REPAIR_F27_BLQ_DDIVP,parse_source -> canonicalize_blq -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
1a33149cc905,F27,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
f9ccd855743e,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
d62b452a57a5,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
770e171975be,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
513b28c3f7ae,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
fb1a5c5ede6e,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
77c9db94e79c,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
9f03b5216aeb,F27,REPAIR,,REPAIR_F27_ADA,parse_source -> adjudicate_immunogenicity_positivity -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""positivity_adjudication_rule"": ""screening_plus_confirmation""}",auto-derived per v5.1 label rules,HIGH,draft
d7107eb34ba2,F27,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
16654d9155c2,F27,REPAIR,,REPAIR_F27_ADA_CMTM,parse_source -> adjudicate_immunogenicity_positivity -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""multi_with_rules"", ""positivity_adjudication_rule"": ""screening_plus_confirmation""}",auto-derived per v5.1 label rules,HIGH,draft
176bbbb1759c,F27,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
cd2a7cae220f,F27,REPAIR,,REPAIR_F27_ADA_DDIVP,parse_source -> adjudicate_immunogenicity_positivity -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high"", ""positivity_adjudication_rule"": ""screening_plus_confirmation""}",auto-derived per v5.1 label rules,HIGH,draft
9f3931cbc7d5,F27,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
5a1db2beb52d,F27,AUTO,,AUTO_F27_MRNA,parse_source -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,{},auto-derived per v5.1 label rules,HIGH,draft
01f74e638ca6,F27,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
cfc11dbb1c36,F27,REPAIR,,REPAIR_F27_CMTM,parse_source -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""multi_with_rules""}",auto-derived per v5.1 label rules,HIGH,draft
404d2889791c,F27,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
b3119276cb45,F27,REPAIR,,REPAIR_F27_DDIVP,parse_source -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
b7622dd0314f,F27,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
99b2dced4906,F27,REPAIR,,REPAIR_F27_BLQ,parse_source -> canonicalize_blq -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3""}",auto-derived per v5.1 label rules,HIGH,draft
a9beaa56495e,F27,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
456272c323a2,F27,REPAIR,,REPAIR_F27_BLQ_CMTM,parse_source -> canonicalize_blq -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""multi_with_rules""}",auto-derived per v5.1 label rules,HIGH,draft
44adc16b9b81,F27,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
b6af1cb8faf2,F27,REPAIR,,REPAIR_F27_BLQ_DDIVP,parse_source -> canonicalize_blq -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
d73903ecb207,F27,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
5f2846d0c1f1,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
fef67031c29d,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
850e3912a04c,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
cab5b778e651,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
889fdec1bba9,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
76417d289e7a,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
3dcbf20dde19,F27,REPAIR,,REPAIR_F27_ADA,parse_source -> adjudicate_immunogenicity_positivity -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""positivity_adjudication_rule"": ""screening_plus_confirmation""}",auto-derived per v5.1 label rules,HIGH,draft
4ca5def13a9f,F27,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
28059d063112,F27,REPAIR,,REPAIR_F27_ADA_CMTM,parse_source -> adjudicate_immunogenicity_positivity -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""multi_with_rules"", ""positivity_adjudication_rule"": ""screening_plus_confirmation""}",auto-derived per v5.1 label rules,HIGH,draft
462b7ed643b7,F27,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
52f0f21221c3,F27,REPAIR,,REPAIR_F27_ADA_DDIVP,parse_source -> adjudicate_immunogenicity_positivity -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high"", ""positivity_adjudication_rule"": ""screening_plus_confirmation""}",auto-derived per v5.1 label rules,HIGH,draft
099600851ec2,F27,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
3955bf05b3d4,F29,REPAIR,,REPAIR_F29_DYAD_TPP,parse_source -> attach_dyad_linkage -> derive_time_postpartum_anchor -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""delivery_anchor_policy"": ""delivery_date"", ""dyad_linkage_policy"": ""mother_id_on_infant_row""}",auto-derived per v5.1 label rules,HIGH,draft
de99fcbc0a57,F29,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
438319dc6b35,F29,REPAIR,,REPAIR_F29_DYAD_TPP_CMTM,parse_source -> attach_dyad_linkage -> derive_time_postpartum_anchor -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""multi_with_rules"", ""delivery_anchor_policy"": ""delivery_date"", ""dyad_linkage_policy"": ""mother_id_on_infant_row""}",auto-derived per v5.1 label rules,HIGH,draft
acc146879e2f,F29,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
e61b6fae79fb,F29,REPAIR,,REPAIR_F29_DYAD_TPP_DDIVP,parse_source -> attach_dyad_linkage -> derive_time_postpartum_anchor -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""delivery_anchor_policy"": ""delivery_date"", ""dual_cmt_policy"": ""victim_low_perp_high"", ""dyad_linkage_policy"": ""mother_id_on_infant_row""}",auto-derived per v5.1 label rules,HIGH,draft
e945f137e892,F29,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
7a2be80fb7d5,F29,REPAIR,,REPAIR_F29_DYAD_TPP_BLQ,parse_source -> attach_dyad_linkage -> derive_time_postpartum_anchor -> canonicalize_blq -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""delivery_anchor_policy"": ""delivery_date"", ""dyad_linkage_policy"": ""mother_id_on_infant_row""}",auto-derived per v5.1 label rules,HIGH,draft
2e9a1ea29a6c,F29,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
406292864adf,F29,REPAIR,,REPAIR_F29_DYAD_TPP_BLQ_CMTM,parse_source -> attach_dyad_linkage -> derive_time_postpartum_anchor -> canonicalize_blq -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""multi_with_rules"", ""delivery_anchor_policy"": ""delivery_date"", ""dyad_linkage_policy"": ""mother_id_on_infant_row""}",auto-derived per v5.1 label rules,HIGH,draft
5df4314f0201,F29,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
dc7eb8f00868,F29,REPAIR,,REPAIR_F29_DYAD_TPP_BLQ_DDIVP,parse_source -> attach_dyad_linkage -> derive_time_postpartum_anchor -> canonicalize_blq -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""ddi_dual_cmt"", ""delivery_anchor_policy"": ""delivery_date"", ""dual_cmt_policy"": ""victim_low_perp_high"", ""dyad_linkage_policy"": ""mother_id_on_infant_row""}",auto-derived per v5.1 label rules,HIGH,draft
448da51ee7c7,F29,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
36a66640d6b8,F29,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
2ef968b455bf,F29,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
21ae1d4faf4d,F29,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
0b5f467bc3a3,F29,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
94a36ad5b3ae,F29,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
ef0486d4a9ac,F29,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
05cd1c0aba27,F29,REPAIR,,REPAIR_F29_DYAD_TPP,parse_source -> attach_dyad_linkage -> derive_time_postpartum_anchor -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""delivery_anchor_policy"": ""delivery_date"", ""dyad_linkage_policy"": ""mother_id_on_infant_row""}",auto-derived per v5.1 label rules,HIGH,draft
8d973647519a,F29,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
4ce9fb66c8cc,F29,REPAIR,,REPAIR_F29_DYAD_TPP_CMTM,parse_source -> attach_dyad_linkage -> derive_time_postpartum_anchor -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""multi_with_rules"", ""delivery_anchor_policy"": ""delivery_date"", ""dyad_linkage_policy"": ""mother_id_on_infant_row""}",auto-derived per v5.1 label rules,HIGH,draft
aba895119570,F29,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
4e3ecd162010,F29,REPAIR,,REPAIR_F29_DYAD_TPP_DDIVP,parse_source -> attach_dyad_linkage -> derive_time_postpartum_anchor -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""delivery_anchor_policy"": ""delivery_date"", ""dual_cmt_policy"": ""victim_low_perp_high"", ""dyad_linkage_policy"": ""mother_id_on_infant_row""}",auto-derived per v5.1 label rules,HIGH,draft
f89f3c0f1ea8,F29,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
b7fd97dda83e,F29,REPAIR,,REPAIR_F29_DYAD_TPP_BLQ,parse_source -> attach_dyad_linkage -> derive_time_postpartum_anchor -> canonicalize_blq -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""delivery_anchor_policy"": ""delivery_date"", ""dyad_linkage_policy"": ""mother_id_on_infant_row""}",auto-derived per v5.1 label rules,HIGH,draft
76aa5d5828f3,F29,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
d8ea7ae0dd32,F29,REPAIR,,REPAIR_F29_DYAD_TPP_BLQ_CMTM,parse_source -> attach_dyad_linkage -> derive_time_postpartum_anchor -> canonicalize_blq -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""multi_with_rules"", ""delivery_anchor_policy"": ""delivery_date"", ""dyad_linkage_policy"": ""mother_id_on_infant_row""}",auto-derived per v5.1 label rules,HIGH,draft
db7994446af3,F29,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
3e9f4db5d139,F29,REPAIR,,REPAIR_F29_DYAD_TPP_BLQ_DDIVP,parse_source -> attach_dyad_linkage -> derive_time_postpartum_anchor -> canonicalize_blq -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""ddi_dual_cmt"", ""delivery_anchor_policy"": ""delivery_date"", ""dual_cmt_policy"": ""victim_low_perp_high"", ""dyad_linkage_policy"": ""mother_id_on_infant_row""}",auto-derived per v5.1 label rules,HIGH,draft
